OSEBuildingID,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuildings,ENERGYSTARScore,SiteEUIkBtusf,SiteEUIWNkBtusf,SourceEUIkBtusf,SourceEUIWNkBtusf,SiteEnergyUsekBtu,SiteEnergyUseWNkBtu,SteamUsekBtu,ElectricitykBtu,NaturalGaskBtu,OtherFuelUsekBtu,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUIkBtusf_diff1516,SiteEUIWNkBtusf_diff1516,SourceEUIkBtusf_diff1516,SourceEUIWNkBtusf_diff1516,SiteEnergyUsekBtu_diff1516,SiteEnergyUseWNkBtu_diff1516,SteamUsekBtu_diff1516,ElectricitykBtu_diff1516,NaturalGaskBtu_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
21772,small-andmid-sizedoffice,6.0,1999.0,1.0,4.0,28844.0,0.0,28844.0,,45.2,49.6,142.0,155.8,926923.0,1016744.0,0.0,926961.0,0.0,0.0,nan,6.46,0.09,0.7999984700000056,0.9000015299999973,0.7999999999999972,1.0,214005.0,671315.0,0.0,0.0,222166.0,11.740000000000007,0.0999999999999998
21774,k-12school,1.0,1988.0,1.0,2.0,50701.0,0.0,50701.0,77.0,36.0,37.6,113.0,118.0,1921222.0,2006841.0,0.0,1921302.0,0.0,0.0,nan,13.39,0.1,1.1000003800000009,1.3999996199999991,3.5000015299999987,4.500001529999999,25901.906299999973,32791.40629999997,0.0,25892.0,0.0,0.1800000000000001,0.05
21783,non-refrigeratedwarehouse,2.0,1989.0,1.0,1.0,21101.0,0.0,21101.0,,26.7,31.9,50.6,56.1,562617.0,673686.0,0.0,228142.0,334485.0,0.0,nan,19.35,0.87,0.2000003800000023,0.4999996200000005,0.7999999999999972,1.4000015299999973,6077.3125,38825.3125,0.0,6049.0,0.0,0.04,0.1099999999999999
21784,refrigeratedwarehouse,2.0,1914.0,1.0,2.0,45594.0,0.0,45594.0,83.0,27.9,27.0,87.7,84.9,1272821.0,1233305.0,0.0,1272874.0,0.0,0.0,nan,8.87,0.07,7.900001500000002,0.2999985000000009,6.200003100000004,0.0,250123.5,618441.25,0.0,0.0,281785.0,14.75,0.69
21785,other,2.0,1950.0,1.0,1.0,26660.0,0.0,26660.0,,84.7,84.7,265.8,265.8,2257181.0,2257181.0,0.0,2257274.0,0.0,0.0,nan,15.74,0.23,1.4999992399999975,0.0,0.0,0.0,55379.0,189691.813,0.0,0.0,175195.0,8.469999999999999,0.32
21786,non-refrigeratedwarehouse,2.0,1975.0,1.0,1.0,28126.0,0.0,28126.0,48.0,29.6,34.6,73.6,80.3,831577.0,973899.0,0.0,573206.0,258395.0,0.0,nan,17.72,0.54,0.0,0.0,0.5999969500000049,0.0,0.0,279892.75,0.0,20516.0,0.0,0.0,0.0
21787,non-refrigeratedwarehouse,2.0,1964.0,1.0,1.0,35000.0,0.0,35000.0,49.0,11.4,11.4,35.9,35.9,400054.0,400054.0,0.0,400070.0,0.0,0.0,nan,2.79,0.03,10.700000760000002,10.40000076,14.49999924,13.799999239999998,236541.625,247018.625,0.0,35626.0,200911.0,10.920000000000002,0.51
21792,non-refrigeratedwarehouse,2.0,1962.0,1.0,1.0,26150.0,0.0,26150.0,27.0,28.8,28.1,66.2,64.0,752991.0,735087.0,0.0,449580.0,303430.0,0.0,nan,19.25,0.66,1.9000003800000016,1.59999981,2.9999996200000005,2.80000038,58626.0,94190.59379999996,0.0,16141.0,42476.0,2.37,0.0999999999999999
21793,small-andmid-sizedoffice,2.0,1967.0,1.0,2.0,24000.0,0.0,24000.0,77.0,43.0,43.0,134.9,134.9,1031081.0,1031081.0,0.0,1031124.0,0.0,0.0,nan,7.19,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
21794,k-12school,3.0,1968.0,1.0,5.0,40809.0,0.0,40809.0,34.0,68.2,77.2,147.8,157.2,2785058.0,3150445.0,0.0,1487573.0,1297547.0,0.0,nan,79.28,1.79,4.399996950000002,2.500001529999992,13.899993900000029,7.899987800000019,175117.5,438866.5,0.0,174976.0,0.0,1.2199999999999989,0.39
21795,other,3.0,1999.0,1.0,2.0,85750.0,0.0,85750.0,,79.6,95.8,151.7,172.3,1592817.0,1915865.0,0.0,651178.0,941666.0,0.0,nan,54.55,0.6,0.0,0.0,0.0,0.0,0.0,46436.0,0.0,0.0,0.0,0.0,0.04
21796,k-12school,3.0,1905.0,1.0,1.0,83882.0,0.0,83882.0,72.0,30.3,34.3,69.6,73.8,2539565.0,2876720.0,0.0,1515673.0,1023954.0,0.0,nan,64.95,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
21822,distributioncenter,4.0,1912.0,1.0,1.0,28080.0,0.0,28080.0,,21.9,21.9,56.4,56.4,615573.0,615573.0,0.0,448603.0,166989.0,0.0,nan,12.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199999999999996
21879,seniorcarecommunity,5.0,1954.0,1.0,2.0,51298.0,0.0,51298.0,81.0,122.8,127.6,213.0,218.2,6297193.0,6548040.0,0.0,2064987.0,4232292.0,0.0,nan,239.17,4.49,0.3999992399999996,0.0,1.4000015299999973,0.0,12574.875,67696.875,0.0,12543.0,0.0,0.0900000000000007,0.13
21883,worshipfacility,5.0,1962.0,1.0,1.0,22047.0,0.0,22047.0,100.0,10.5,10.5,32.9,32.9,239873.0,239873.0,0.0,239883.0,0.0,0.0,nan,1.67,0.03,0.0,0.0,0.0,0.0,0.0,133273.0,0.0,0.0,0.0,0.0,0.0
21893,non-refrigeratedwarehouse,1.0,1979.0,1.0,1.0,31600.0,0.0,31600.0,2.0,98.5,117.8,213.6,233.8,3113412.0,3723542.0,0.0,1665037.0,1448444.0,0.0,nan,88.53,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42137.0,0.0,0.0,0.0
21894,non-refrigeratedwarehouse,1.0,2007.0,1.0,1.0,35289.0,0.0,35289.0,52.0,23.3,28.9,60.6,74.0,821046.0,1018240.0,0.0,610664.0,210407.0,0.0,nan,15.43,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
21896,non-refrigeratedwarehouse,1.0,1981.0,1.0,1.0,28920.0,0.0,28920.0,47.0,59.1,76.3,80.1,98.2,1773880.0,2289960.0,0.0,258528.0,1515363.0,0.0,nan,82.28,2.81,0.0,0.0,0.0,0.0,0.0,29159.75,0.0,0.0,0.0,0.0,0.0
21897,non-refrigeratedwarehouse,1.0,1978.0,1.0,1.0,22176.0,0.0,22176.0,78.0,22.5,23.3,33.3,35.5,499887.0,515981.0,0.0,101843.0,398048.0,0.0,nan,21.85,0.97,3.2999984700000056,0.0,4.200003050000007,0.0,291174.5,759162.5,0.0,35843.0,255293.0,13.810000000000002,0.1899999999999999
21898,non-refrigeratedwarehouse,1.0,1978.0,1.0,1.0,31300.0,0.0,31300.0,91.0,9.7,11.1,23.9,25.3,304248.0,347187.0,0.0,204772.0,99485.0,0.0,nan,6.71,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
21902,non-refrigeratedwarehouse,1.0,1979.0,1.0,1.0,22000.0,0.0,22000.0,11.0,33.2,33.2,104.3,104.3,731092.0,731092.0,0.0,731123.0,0.0,0.0,nan,5.1,0.09,0.7000003800000023,0.0,1.9000015299999973,0.0,12557.8125,56504.5,0.0,12532.0,0.0,0.0899999999999998,0.13
21904,small-andmid-sizedoffice,5.0,1974.0,1.0,3.0,39927.0,0.0,39927.0,43.0,85.8,94.4,269.5,296.4,3393302.0,3732528.0,0.0,3393443.0,0.0,0.0,nan,23.66,0.23,0.0,0.0,1.699998469999997,0.200001499999999,0.0,305623.0,0.0,178727.0,0.0,0.0,0.05
21905,other,5.0,1979.0,1.0,1.0,30610.0,0.0,30610.0,,145.9,158.7,292.1,305.4,4467292.0,4857317.0,0.0,2033349.0,2434027.0,0.0,nan,143.45,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
21907,medicaloffice,5.0,1980.0,1.0,2.0,26930.0,6350.0,20580.0,62.0,39.4,39.4,123.8,123.8,1062109.0,1062109.0,0.0,1062153.0,0.0,0.0,nan,7.4,0.11,0.0,0.0,0.0,0.0,331093.0,851174.5,0.0,0.0,345821.0,18.25999999999999,0.3700000000000001
21909,medicaloffice,5.0,1968.0,1.0,2.0,38745.0,0.0,38745.0,57.0,64.7,70.4,175.6,181.5,2808160.0,3053699.0,0.0,2234953.0,573300.0,0.0,nan,46.03,0.94,1.1000003800000009,0.0,1.3000007600000032,0.0,53097.5,133360.75,0.0,2400.0,50662.0,2.710000000000001,0.1999999999999999
21913,self-storagefacility,4.0,1959.0,1.0,2.0,20296.0,0.0,20296.0,,42.1,42.1,132.3,132.3,855393.0,855393.0,0.0,855428.0,0.0,0.0,nan,5.96,0.11,2.4000015299999973,1.199998470000004,7.399998499999995,3.8999984999999953,59322.5,127607.375,0.0,59288.0,0.0,0.4100000000000001,0.15
21916,mixeduseproperty,4.0,1945.0,1.0,2.0,22135.0,0.0,22135.0,,55.0,61.4,140.1,146.9,1261963.0,1410435.0,0.0,904650.0,357351.0,0.0,nan,25.29,0.97,1.6000000000000014,0.6999992399999968,4.999998500000004,2.300003099999998,82505.625,178088.25,0.0,82438.0,0.0,0.5800000000000001,0.15
21917,medicaloffice,4.0,1967.0,1.0,3.0,38378.0,0.0,38378.0,85.0,47.4,54.6,99.1,104.3,1662723.0,1915829.0,0.0,827027.0,835731.0,0.0,nan,50.15,1.21,11.900006100000011,11.900006100000011,15.800000000000011,15.800000000000011,462297.0,462297.0,0.0,62079.0,400084.0,21.69,0.92
21920,non-refrigeratedwarehouse,4.0,1980.0,1.0,2.0,33576.0,0.0,33576.0,22.0,61.6,75.3,114.9,129.3,2069880.0,2527633.0,0.0,806726.0,1263187.0,0.0,nan,72.71,2.06,21.300012200000022,21.400006099999985,24.299999999999955,36.39998780000008,552041.0,1004583.5,0.0,24684.0,527150.0,28.180000000000007,1.9000000000000004
21921,supermarket/grocerystore,4.0,1975.0,1.0,1.0,33005.0,0.0,33005.0,20.0,314.7,331.1,775.6,783.9,11007235.0,11582105.0,0.0,7451844.0,3555700.0,0.0,nan,240.79,6.32,2.999999240000001,0.0,6.000003050000004,0.0,119385.5,324664.0,0.0,56156.0,63202.0,3.750000000000007,0.1699999999999999
21945,other,3.0,1981.0,1.0,1.0,20971.0,0.0,20971.0,,106.0,106.0,332.7,332.7,2323265.0,2323265.0,0.0,2323361.0,0.0,0.0,nan,16.2,0.3,0.7999999999999972,1.000000759999999,0.0,1.5000030999999865,41716.25,112792.5,0.0,0.0,65241.0,3.299999999999997,0.2099999999999999
21955,small-andmid-sizedoffice,7.0,1927.0,1.0,3.0,23910.0,0.0,23910.0,,36.4,37.4,100.5,99.1,870046.0,895284.0,0.0,712144.0,157931.0,0.0,nan,13.35,0.43,0.5000015299999987,0.5999984700000027,1.600003099999995,1.8000015000000076,10841.0,35451.875,0.0,10812.0,0.0,0.08,0.09
21964,worshipfacility,6.0,1910.0,1.0,2.0,21765.0,0.0,21765.0,73.0,22.5,28.7,36.7,44.4,490743.0,624062.0,0.0,135969.0,354779.0,0.0,nan,19.79,0.88,1.89998780000002,0.0,0.0,0.0,86472.0,530234.0,0.0,0.0,579359.0,27.33000000000004,0.7100000000000004
22078,worshipfacility,3.0,1901.0,1.0,2.0,26560.0,0.0,26560.0,1.0,73.1,77.8,121.4,126.4,1941086.0,2066851.0,0.0,567846.0,1373263.0,0.0,nan,76.89,2.8,1.2999999999999972,0.0,3.799996899999997,0.0,31969.5,94070.6875,0.0,31934.0,0.0,0.2199999999999997,0.15
22095,non-refrigeratedwarehouse,4.0,1957.0,1.0,2.0,20140.0,0.0,20140.0,24.0,8.2,8.2,25.8,25.8,165472.0,165472.0,0.0,165479.0,0.0,0.0,nan,1.15,0.02,2.60000153,1.2000007600000018,5.700003050000007,4.300003050000001,138834.5,236363.0,0.0,76982.0,61811.0,3.820000000000008,0.1500000000000001
22139,retailstore,2.0,1992.0,1.0,2.0,38845.0,0.0,38845.0,84.0,166.2,166.2,348.2,348.2,6454983.0,6454983.0,0.0,3228447.0,3226669.0,0.0,nan,193.87,4.63,7.600000024865494e-07,0.0,0.0,0.0,932.75,178554.0,0.0,763.0,0.0,0.0100000000000015,0.09
22142,supermarket/grocerystore,2.0,1953.0,1.0,1.0,26092.0,0.0,26092.0,48.0,272.4,289.7,687.2,693.4,7067404.0,7517130.0,0.0,4980311.0,2087300.0,0.0,nan,145.57,4.76,0.5000003799999995,0.0,27.200000000000003,26.200000000000003,0.0,0.0,0.0,27548.0,0.0,0.0,0.0
22149,k-12school,5.0,1955.0,1.0,1.0,38582.0,0.0,38582.0,88.0,42.8,54.4,79.8,95.5,1729493.0,2195408.0,0.0,673321.0,1056200.0,0.0,nan,60.79,1.5,0.0,0.0,0.0,0.0,0.0,50450.75,0.0,0.0,0.0,0.0,0.13
22163,retailstore,2.0,1967.0,1.0,1.0,25500.0,0.0,25500.0,85.0,45.6,58.3,72.8,86.2,1207866.0,1544559.0,0.0,316429.0,891451.0,0.0,nan,49.55,1.89,2.100000380000001,1.3000007600000032,6.299999239999998,4.700000760000002,57771.8125,99644.3125,0.0,51861.0,5894.0,0.6799999999999997,0.0799999999999999
22165,non-refrigeratedwarehouse,2.0,1961.0,1.0,1.0,41895.0,0.0,41895.0,,35.2,40.0,87.2,92.2,1412993.0,1605305.0,0.0,963922.0,449111.0,0.0,nan,30.57,0.63,0.0,0.0,0.0,0.0,0.0,40340.625,0.0,0.0,26063.0,1.0,0.1499999999999999
22166,retailstore,2.0,1958.0,1.0,2.0,56193.0,0.0,56193.0,38.0,44.0,47.2,115.4,118.7,2474457.0,2651673.0,0.0,1858392.0,616143.0,0.0,nan,45.68,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22223,k-12school,6.0,1922.0,1.0,3.0,35448.0,0.0,35448.0,93.0,46.8,62.9,65.1,83.5,1657201.0,2230728.0,0.0,271660.0,1385552.0,0.0,nan,75.48,2.1,0.6000003800000009,0.0,1.6000000000000014,0.0,16264.1875,88337.1875,0.0,13796.0,2457.0,0.2199999999999988,0.0399999999999999
22230,supermarket/grocerystore,6.0,1966.0,1.0,1.0,29214.0,0.0,29214.0,13.0,299.2,307.4,751.4,744.3,8739511.0,8979862.0,0.0,6113237.0,2626527.0,0.0,nan,182.11,5.33,0.5000007600000025,0.0,1.60000153,0.0,20890.6875,94102.5,0.0,20853.0,0.0,0.1500000000000003,0.1
22240,supermarket/grocerystore,6.0,2000.0,1.0,1.0,89103.0,43035.0,46068.0,32.0,296.4,313.4,680.1,688.3,13943008.0,14738643.0,0.0,8301253.0,5642100.0,0.0,nan,357.52,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699999999999999
22252,other,6.0,1961.0,1.0,1.0,32000.0,0.0,32000.0,,32.9,41.1,61.5,72.0,1136405.0,1421500.0,0.0,447013.0,689411.0,0.0,nan,39.73,1.18,0.0,2.7000015299999944,0.0,0.1999999999999886,0.0,0.0,0.0,0.0,52504.0,2.3199999999999985,0.2999999999999999
22259,mixeduseproperty,6.0,1910.0,1.0,2.0,31140.0,0.0,31140.0,,29.3,39.0,45.2,56.2,912592.0,1213579.0,0.0,214680.0,697921.0,0.0,nan,38.56,1.21,0.0,0.0,0.0,0.0,0.0,42013.875,0.0,0.0,0.0,0.0,0.1099999999999998
22261,non-refrigeratedwarehouse,6.0,1975.0,1.0,3.0,41478.0,0.0,41478.0,2.0,78.0,86.4,172.8,181.7,3234871.0,3585677.0,0.0,1804822.0,1430124.0,0.0,nan,88.54,1.95,5.199999999999999,4.099999239999999,15.999998470000008,13.10000153,121252.875,153645.125,0.0,121232.0,0.0,0.8500000000000001,0.13
22264,non-refrigeratedwarehouse,6.0,1980.0,1.0,1.0,39840.0,0.0,39840.0,2.0,20.8,22.3,65.3,70.1,827937.0,889124.0,0.0,827972.0,0.0,0.0,nan,5.77,0.06,1.1000007600000004,1.2000015299999944,5.0,7.499996899999999,31130.125,82470.375,0.0,53720.0,0.0,0.0,0.07
22312,other,6.0,2004.0,1.0,1.0,30576.0,15576.0,15000.0,,68.6,68.6,183.8,183.8,1241865.0,1241865.0,0.0,967968.0,273937.0,0.0,nan,21.3,0.56,4.399999999999999,1.7999984700000056,13.699996900000002,5.80000609999999,75902.5,130386.75,0.0,75860.0,0.0,0.5300000000000002,0.14
22327,other,6.0,1924.0,1.0,2.0,21528.0,0.0,21528.0,,13.8,15.3,34.5,36.1,297715.0,329960.0,0.0,205967.0,91757.0,0.0,nan,6.31,0.25,0.9999996200000004,0.6000000000000014,3.0999984700000027,1.89999847,30284.0,65056.6875,0.0,30251.0,0.0,0.2099999999999999,0.09
22332,other,6.0,1928.0,1.0,2.0,30000.0,0.0,30000.0,,44.2,43.2,130.5,127.4,1140620.0,1115025.0,0.0,1039296.0,101367.0,0.0,nan,12.63,0.27,0.0,0.0,0.0,0.0,0.0,97520.625,0.0,0.0,0.0,0.0,0.0
22420,other,6.0,1942.0,1.0,2.0,30087.0,0.0,30087.0,,171.1,166.5,537.3,522.8,5227992.0,5087208.0,0.0,5228210.0,0.0,0.0,nan,36.45,0.46,12.50000038,13.200000760000002,14.200001529999994,15.200000760000002,379026.6875,412026.0,0.0,14536.0,364478.0,19.46,0.69
22438,worshipfacility,6.0,1975.0,1.0,1.0,84595.0,0.0,84595.0,44.0,35.1,41.4,75.2,81.8,1417778.0,1672928.0,0.0,742085.0,675724.0,0.0,nan,41.06,0.45,1.9000030499999951,0.0,3.8999938999999983,0.1999939000000097,44859.0,103738.25,0.0,22334.0,22476.0,1.3500000000000014,0.27
22440,retailstore,6.0,1996.0,1.0,1.0,23500.0,0.0,23500.0,48.0,49.1,46.2,148.4,139.3,1152890.0,1084663.0,0.0,1089355.0,63580.0,0.0,nan,10.97,0.27,2.2,5.4999996200000005,0.0,1.89999847,50082.3125,135875.875,0.0,0.0,77312.0,3.9200000000000017,0.24
22441,small-andmid-sizedoffice,6.0,1979.0,1.0,2.0,37448.0,0.0,37448.0,88.0,68.0,71.0,179.6,177.9,2547582.0,2658998.0,0.0,1937707.0,609955.0,0.0,nan,45.9,1.0,6.699999999999999,10.5,11.49999847,14.89999924,160405.6875,256933.5,0.0,50872.0,109528.0,6.17,0.2799999999999999
22446,small-andmid-sizedoffice,6.0,1903.0,1.0,3.0,24913.0,0.0,24913.0,100.0,9.6,9.6,26.5,26.5,238255.0,238255.0,0.0,196542.0,41721.0,0.0,low outlier,3.59,0.11,1.7999992399999982,0.3000007600000032,5.599999999999994,0.7000000000000028,57838.8125,119513.125,0.0,57805.0,0.0,0.4099999999999992,0.11
22454,retailstore,6.0,1967.0,1.0,1.0,22420.0,0.0,22420.0,79.0,64.3,71.4,156.3,159.4,1482752.0,1647909.0,0.0,979823.0,502969.0,0.0,nan,33.54,1.31,1.2999969499999935,0.0,0.0,0.0,34573.75,190988.25,0.0,0.0,65349.0,3.260000000000005,0.2800000000000002
22479,supermarket/grocerystore,7.0,1961.0,1.0,1.0,25842.0,0.0,25842.0,19.0,365.6,389.5,821.6,846.6,9501494.0,10121053.0,0.0,5442492.0,4059226.0,0.0,nan,253.53,8.9,0.0,0.0,0.0,0.0,0.0,145760.25,0.0,0.0,0.0,0.0,0.12
22480,small-andmid-sizedoffice,7.0,1992.0,1.0,3.0,26389.0,0.0,26389.0,,43.2,41.6,135.7,130.5,1140137.0,1097110.0,0.0,1140185.0,0.0,0.0,nan,7.95,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
22486,small-andmid-sizedoffice,7.0,1982.0,1.0,3.0,25859.0,0.0,25859.0,82.0,37.0,37.0,100.7,100.7,957632.0,957632.0,0.0,764295.0,193369.0,0.0,nan,15.6,0.48,7.600000024865494e-07,0.0,0.7000000000000028,0.0,471.375,67496.25,0.0,14380.0,0.0,0.0,0.08
22502,non-refrigeratedwarehouse,7.0,1974.0,1.0,1.0,25600.0,0.0,25600.0,1.0,63.7,78.4,158.6,187.8,1631031.0,2007147.0,0.0,1123078.0,507999.0,0.0,nan,34.81,1.17,0.0999996199999984,0.2000003800000023,0.399996950000002,0.8000030500000008,6464.75,44590.0,0.0,6415.0,0.0,0.0500000000000007,0.09
22504,other,7.0,1965.0,1.0,1.0,23169.0,0.0,23169.0,,23.0,23.0,72.1,72.1,234144.0,234144.0,0.0,234153.0,0.0,0.0,nan,1.63,0.03,0.7000000000000028,0.8999984699999999,2.100003099999995,2.699996900000002,17702.875,58545.875,0.0,17667.0,0.0,0.1299999999999999,0.15
22509,small-andmid-sizedoffice,7.0,2008.0,1.0,4.0,41784.0,8399.0,33385.0,86.0,41.3,41.3,129.8,129.8,1380283.0,1380283.0,0.0,1380340.0,0.0,0.0,nan,9.62,0.09,17.5,0.0,20.100000000000023,0.0,604111.5,1088344.0,0.0,30489.0,573515.0,30.66999999999996,1.4299999999999995
22511,non-refrigeratedwarehouse,7.0,1960.0,1.0,1.0,56884.0,0.0,56884.0,74.0,22.2,26.5,48.8,53.3,1261725.0,1505515.0,0.0,695445.0,566309.0,0.0,nan,34.92,0.56,3.39999847,7.700003049999999,3.000006100000008,6.4999969000000135,129930.5,342814.75,0.0,0.0,142580.0,7.479999999999997,0.3899999999999999
22519,retailstore,6.0,1989.0,1.0,1.0,32810.0,0.0,32810.0,66.0,60.5,67.5,146.7,151.7,1983755.0,2214713.0,0.0,1306809.0,677000.0,0.0,nan,45.07,1.2,7.099999239999999,7.199999239999997,8.999998470000001,9.10000153,167818.8125,297889.6875,0.0,17327.0,150482.0,8.119999999999997,0.39
22574,small-andmid-sizedoffice,7.0,1961.0,1.0,2.0,20022.0,0.0,20022.0,80.0,31.9,34.0,100.1,106.7,662785.0,706480.0,0.0,662812.0,0.0,0.0,nan,4.62,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22577,distributioncenter,7.0,1960.0,1.0,2.0,36498.0,0.0,36498.0,85.0,14.3,17.6,33.9,39.3,507947.0,622651.0,0.0,319013.0,188947.0,0.0,nan,12.26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1699999999999999
22579,distributioncenter,7.0,1968.0,1.0,1.0,35946.0,0.0,35946.0,,12.4,14.0,29.4,30.7,444458.0,503550.0,0.0,282726.0,161743.0,0.0,nan,10.56,0.26,18.0,16.10000153,21.300006100000004,20.30000609999999,366805.75,475867.875,0.0,22578.0,344207.0,18.440000000000005,1.0099999999999998
22585,small-andmid-sizedoffice,7.0,2007.0,1.0,4.0,30152.0,5680.0,24472.0,97.0,30.4,30.4,95.5,95.5,766628.0,766628.0,0.0,765668.0,992.0,0.0,nan,5.39,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
22607,small-andmid-sizedoffice,7.0,1979.0,1.0,4.0,22365.0,0.0,22365.0,95.0,20.1,20.1,63.0,63.0,433443.0,433443.0,0.0,433461.0,0.0,0.0,nan,3.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
22609,small-andmid-sizedoffice,7.0,1994.0,1.0,4.0,30172.0,0.0,30172.0,78.0,32.0,34.4,100.4,108.1,965091.0,1038496.0,0.0,965131.0,0.0,0.0,nan,6.73,0.09,1.9000007600000048,1.3000007600000032,0.3999984999999952,0.5,104386.0,215240.0,0.0,0.0,147238.0,7.519999999999996,0.2299999999999999
