OSEBuildingID,DataYear,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comment,ComplianceStatus,Outlier,Latitude,Longitude,ZipCode,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUI(kBtu/sf)_diff1516,SiteEUIWN(kBtu/sf)_diff1516,SourceEUI(kBtu/sf)_diff1516,SourceEUIWN(kBtu/sf)_diff1516,SiteEnergyUse(kBtu)_diff1516,SiteEnergyUseWN(kBtu)_diff1516,SteamUse(kBtu)_diff1516,Electricity(kWh)_diff1516,Electricity(kBtu)_diff1516,NaturalGas(therms)_diff1516,NaturalGas(kBtu)_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
20503,2015,medicaloffice,3,1990,1.0,2.0,39000,0,39000,26.0,68.2,69.4,196.8,198.1,2658826.0,2707679.0,0.0,684628.0,2336047.0,3229.0,322876.0,0.0,No,,Compliant,,47.6012949,-122.3045281,98122.0,33.43,0.6,1.8000007600000032,-1.1999984700000041,1.9000015299999973,-1.5,109762.5,384325.5,0.0,-843.0,-2895.0,1126.8203099999992,112640.0,5.959999999999994,0.13000000000000012
20506,2015,other,1,1924,1.0,1.0,22180,0,22180,,228.3,239.5,490.1,501.8,5063753.0,5312214.0,0.0,778713.0,2657078.0,24068.0,2406785.0,0.0,No,,Compliant,,47.56033119,-122.3871845,98116.0,146.35,6.08,-0.6000015300000001,-5.599999239999995,-0.9000015299999973,-6.099999999999994,-16810.75,172853.25,0.0,-1184.8984400000045,-4055.0,-128.0302699999993,-12767.0,-0.7000000000000028,0.020000000000000018
20515,2015,k-12school,2,1971,1.0,1.0,51704,0,51704,68.0,31.6,32.7,77.9,81.5,1633499.0,1692588.0,0.0,324179.0,1106145.0,5274.0,527400.0,0.0,Yes,,Compliant,,47.58508977,-122.3153598,98144.0,35.72,0.6,-6.200000191,-5.600000191,-19.700000000000003,-17.700000000000003,-212740.7969,-212740.7969,0.0,-62350.898440000004,-212760.0,0.0,0.0,-1.4800000000000002,0.009999999999999995
20519,2015,distributioncenter,2,1969,1.0,1.0,25920,0,25920,,47.9,49.9,137.1,136.9,1241432.0,1293197.0,0.0,315479.0,1076458.0,1650.0,165019.0,0.0,No,,Compliant,,47.58493545,-122.3064559,98144.0,16.27,0.45,2.4000007600000046,1.499999240000001,8.000001499999996,5.400001500000002,75223.0,110273.75,0.0,24312.796899999987,82929.0,-76.96776999999929,-7733.0,0.1700000000000017,0.08999999999999986
20520,2015,refrigeratedwarehouse,2,1953,1.0,1.0,25480,0,25480,,28.9,28.9,90.6,90.6,735178.0,735178.0,0.0,215469.0,735209.0,0.0,0.0,0.0,No,,Compliant,,47.58520699,-122.3059527,98144.0,5.13,0.08,21.50000153,32.00000153,32.3,43.399998499999995,514468.5,767545.25,0.0,33009.0,112614.0,4018.400390999999,401840.0,22.13,0.98
20522,2015,non-refrigeratedwarehouse,2,1970,1.0,2.0,31000,0,31000,,130.3,130.3,407.4,407.4,4038090.0,4038090.0,0.0,1176604.0,4014739.0,235.0,23516.0,0.0,No,,Compliant,,47.58473587,-122.30489349,98144.0,29.24,0.39,17.700001529999994,17.9,20.599998470000003,20.799999999999997,388574.625,709290.5,0.0,6121.0,20882.0,3676.5107399999997,367689.0,19.67000000000001,0.9199999999999999
20523,2015,small-andmid-sizedoffice,2,1961,1.0,1.0,29740,0,29740,28.0,60.4,57.5,176.2,167.3,1785906.0,1701643.0,0.0,468370.0,1598143.0,1878.0,187829.0,0.0,No,,Compliant,,47.58501969,-122.3050165,98144.0,21.12,0.48,-18.100000095,-22.300000094999998,-34.499999904999996,-38.999999904999996,-721153.2031,-721153.2031,0.0,-87623.5,-298984.0,-4221.3599854,-422183.0,-24.509999999999998,-0.57
20525,2015,distributioncenter,2,1954,1.0,1.0,23236,0,23236,,18.8,22.6,40.3,44.3,437619.0,525121.0,0.0,66931.0,228377.0,2093.0,209251.0,0.0,No,,Compliant,,47.58594125,-122.3045275,98144.0,12.71,0.5,0.39999923999999965,1.3000003800000002,0.29999847000000557,1.0999984700000027,14613.625,62940.6875,0.0,-726.0,-2503.0,170.85998500000005,17091.0,0.8900000000000006,0.09000000000000002
20526,2015,small-andmid-sizedoffice,2,2009,1.0,3.0,38075,0,38075,,50.5,54.3,151.8,163.8,1921890.0,2068903.0,0.0,527708.0,1800613.0,1214.0,121351.0,0.0,No,,Compliant,,47.58600295,-122.3035276,98144.0,19.0,0.3,1.9999992399999975,-1.6999984700000041,1.6999992399999968,-2.9000015299999973,70987.25,233608.75,0.0,-1759.5,-6021.0,769.9897460000002,76990.0,4.049999999999997,0.17000000000000004
20531,2015,small-andmid-sizedoffice,3,1970,1.0,2.0,39170,0,39170,81.0,62.0,68.3,129.1,134.4,2201852.0,2426066.0,0.0,318586.0,1087060.0,11148.0,1114837.0,0.0,No,,Compliant,,47.58585718,-122.2996162,98144.0,66.79,1.59,0.200000191,0.200000191,0.40000000000000036,0.40000000000000036,7005.703100000013,7005.703100000013,0.0,2053.0,6997.0,0.0,0.0,0.04999999999999982,0.019999999999999997
20532,2015,other,3,1977,1.0,1.0,36070,0,36070,,19.1,21.3,59.9,66.7,1271021.0,1415695.0,0.0,372515.0,1271073.0,0.0,0.0,0.0,No,,Compliant,,47.58534028,-122.2976397,98144.0,8.86,0.09,0.20000000000000284,-1.4000007600000046,0.7999999999999972,-5.7000031000000035,20674.75,229397.25,0.0,7375.0,25020.0,-44.65966800000024,-4489.0,-0.07000000000000028,0.13
20541,2015,other,2,1963,1.0,2.0,20047,0,20047,,5.4,6.3,17.1,19.7,109014.0,125753.0,0.0,31950.0,109018.0,0.0,0.0,0.0,No,,Compliant,,47.57012605,-122.292111,98144.0,0.76,0.01,1.1000000000000014,-2.499999240000001,2.100003049999998,-3.799999999999997,66624.5,299323.5,0.0,9222.1875,31419.0,351.58007799999996,35158.0,2.0899999999999963,0.10999999999999999
20552,2015,retailstore,2,1914,1.0,1.0,20000,0,20000,63.0,33.1,33.1,104.0,104.0,662658.0,662658.0,0.0,194214.0,662686.0,0.0,0.0,0.0,Yes,,Compliant,,47.57404085,-122.3335709,98134.0,4.62,0.09,2.4999992399999975,-0.8000007600000032,3.0,-1.5999984700000027,58406.8125,181895.625,0.0,675.6015600000028,2298.0,561.0200199999999,56103.0,3.0,0.15999999999999992
20556,2015,non-refrigeratedwarehouse,2,1955,1.0,2.0,32400,0,32400,83.0,4.6,4.6,14.5,14.5,151376.0,151376.0,0.0,44366.0,151382.0,0.0,0.0,0.0,Yes,,Compliant,,47.57410247,-122.3249822,98134.0,1.06,0.01,0.3000003800000002,-0.5999996199999984,0.9000015299999973,-1.9000015299999973,7717.0,35287.3125,0.0,2261.7968999999866,7689.0,0.0,0.0,0.04999999999999982,0.10999999999999999
20565,2015,supermarket/grocerystore,7,1962,1.0,1.0,25159,0,25159,38.0,350.6,366.4,769.5,777.9,9074520.0,9482676.0,0.0,1456864.0,4971026.0,41037.0,4103700.0,0.0,No,,Compliant,,47.63770856,-122.3560834,98109.0,252.6,9.19,1.4000007600000046,-2.000000759999999,1.3000030500000008,-4.600003049999998,86541.25,324018.25,0.0,-1283.8125,-4426.0,909.5908199999994,90922.0,4.799999999999997,0.15999999999999992
20573,2015,other,7,1948,1.0,1.0,27247,0,27247,,86.0,104.9,164.3,184.2,2219190.0,2707837.0,0.0,267992.0,914427.0,13048.0,1304801.0,0.0,No,,Compliant,,47.63636811,-122.3579171,98119.0,75.67,2.63,0.6999999999999993,-0.5000007600000025,0.8999999999999986,-0.09999923999999893,33541.1875,178088.875,0.0,1437.3984400000045,4896.0,286.8295900000003,28635.0,1.5599999999999987,0.04999999999999993
20604,2015,distributioncenter,2,1955,1.0,1.0,26680,0,26680,8.0,13.4,12.8,42.2,40.2,456259.0,435469.0,0.0,133722.0,456278.0,0.0,0.0,0.0,No,,Compliant,,47.56487224,-122.3407794,98134.0,3.18,0.05,4.200001529999994,1.8000015299999959,10.699998469999997,5.099998470000003,107810.125,146586.5,0.0,23215.906300000002,79193.0,285.6000979999999,28598.0,2.0700000000000003,0.15000000000000013
20605,2015,non-refrigeratedwarehouse,1,1953,1.0,1.0,31521,0,31521,8.0,54.3,56.3,99.4,105.5,1712925.0,1774057.0,0.0,186984.0,638016.0,10749.0,1074936.0,0.0,No,,Compliant,,47.56439838,-122.3535263,98106.0,61.54,1.87,4.299999239999998,2.199998470000004,9.700001499999999,3.899996900000005,159585.25,282308.875,0.0,26602.093799999973,90717.0,687.9194340000004,68820.0,4.289999999999999,0.25
20613,2015,non-refrigeratedwarehouse,2,1951,1.0,1.0,24000,0,24000,,30.9,30.9,60.7,60.7,742565.0,742565.0,0.0,94832.0,323579.0,4190.0,419000.0,0.0,No,,Compliant,,47.56983869,-122.334806,98134.0,24.51,0.96,5.199998470000004,2.000000759999999,5.399996950000002,2.4999984700000084,438471.0,866480.0,0.0,-992.8125,-3428.0,4418.710939999997,441858.0,23.44999999999999,0.30000000000000027
20614,2015,self-storagefacility,2,1952,1.0,1.0,21900,0,21900,,43.2,57.6,54.0,69.2,945063.0,1261982.0,0.0,26759.0,91305.0,8538.0,853762.0,0.0,No,,Compliant,,47.56484985,-122.34174347,98134.0,45.98,2.08,9.500001529999999,11.200000000000003,12.800001530000003,14.799999999999997,8943.375,225491.0,0.0,537.8984400000045,1823.0,70.89063000000169,7108.0,0.39000000000000057,0.4700000000000002
20617,2015,retailstore,2,1953,1.0,1.0,39900,0,39900,30.0,21.7,25.9,40.9,45.4,866622.0,1036705.0,0.0,101986.0,347989.0,5186.0,518647.0,0.0,Yes,,Compliant,,47.56540757,-122.340694,98134.0,29.97,0.71,-1.000000759999999,-4.099998470000003,-0.7999969499999935,-4.000003050000004,-21194.0,46191.875,0.0,889.6015599999955,3026.0,-242.41015599999992,-24230.0,-1.259999999999998,-0.010000000000000231
20618,2015,non-refrigeratedwarehouse,2,1961,1.0,1.0,38005,0,38005,,19.4,19.8,55.3,56.5,737480.0,752188.0,0.0,186162.0,635211.0,1023.0,102295.0,0.0,No,,Compliant,,47.56887225,-122.3352073,98134.0,9.86,0.19,4.099998470000003,-2.2000015299999944,4.199998469999997,-2.599996950000005,118065.375,318696.5,0.0,-274.0,-946.0,1189.7304699999986,119001.0,6.310000000000002,0.25
20620,2015,distributioncenter,2,1998,1.0,1.0,35579,0,35579,60.0,28.8,37.1,55.1,64.5,1025659.0,1320572.0,0.0,123696.0,422068.0,6036.0,603609.0,0.0,No,,Compliant,,47.56778076,-122.3361816,98134.0,35.0,0.93,0.6000000000000014,-2.499999240000001,2.10000153,-2.7000030500000065,19111.3125,143034.75,0.0,6801.296899999987,23189.0,-40.90966800000024,-4096.0,-0.05999999999999872,0.06000000000000005
20626,2015,distributioncenter,2,1975,1.0,1.0,49950,0,49950,98.0,4.6,4.6,14.6,14.6,231964.0,231964.0,0.0,67985.0,231973.0,0.0,0.0,0.0,Yes,,Compliant,,47.57382202,-122.32672882,98134.0,1.62,0.01,2.6000000000000014,-2.4000007600000046,6.100000000000001,-0.6000015300000001,67495.125,219671.625,0.0,12667.398439999997,43213.0,242.85058600000048,24275.0,1.5900000000000034,0.08999999999999986
20645,2015,k-12school,3,2001,1.0,3.0,62078,0,62078,97.0,30.4,37.7,69.7,81.3,1888389.0,2338240.0,0.0,328338.0,1120336.0,7681.0,768100.0,0.0,Yes,,Compliant,,47.63179299,-122.3078286,98112.0,48.6,0.71,-1.3000007600000032,-1.9000003800000016,-1.1000007600000004,-1.8000003800000037,-36157.3125,-20753.8125,0.0,742.5,2530.0,-386.77832000000035,-38692.0,-2.039999999999999,-0.050000000000000044
20659,2015,worshipfacility,7,1947,1.0,2.0,22612,0,22612,90.0,29.8,38.6,45.5,56.5,672915.0,873635.0,0.0,45315.0,154622.0,5183.0,518299.0,0.0,No,,Compliant,,47.63913312,-122.4033599,98199.0,28.6,1.24,-0.5999992399999954,-1.3000007600000032,-1.7999999999999972,-3.900001500000002,-23284.625,42152.25,0.0,-6824.5,-23344.0,0.0,0.0,-0.16000000000000014,0.11
20685,2015,other,5,1976,1.0,2.0,38787,0,38787,,79.9,79.9,205.4,205.4,3098277.0,3098277.0,0.0,660851.0,2254916.0,8435.0,843455.0,0.0,No,,Compliant,,47.72599646,-122.2930226,98125.0,60.52,1.31,2.0,1.9000003800000016,6.199998469999997,5.900001529999997,53879.125,69732.1875,0.0,15790.5,53855.0,0.0,0.0,0.38000000000000034,0.11
20686,2015,self-storagefacility,5,1988,1.0,2.0,50368,0,50368,,14.3,18.3,25.1,29.3,719734.0,920555.0,0.0,71157.0,242796.0,4769.0,476948.0,0.0,No,,Compliant,,47.72310925,-122.2942276,98125.0,27.02,0.52,1.3000003800000002,0.6000007600000004,4.099996950000005,2.0,39341.375,105387.3125,0.0,11530.203100000013,39307.0,0.0,0.0,0.27000000000000046,0.13
20707,2015,non-refrigeratedwarehouse,2,1938,1.0,1.0,30545,0,30545,12.0,49.9,64.8,84.7,100.4,1523324.0,1979896.0,0.0,138413.0,472284.0,10511.0,1051060.0,0.0,No,,Compliant,,47.5530199,-122.3360465,98134.0,59.11,1.87,1.8000000000000007,1.5000007600000025,5.599999999999994,4.699996949999999,61441.8125,102397.125,0.0,18007.906299999973,61403.0,0.0,0.0,0.4300000000000006,0.13
20735,2015,k-12school,7,1922,1.0,3.0,32691,0,32691,99.0,28.4,35.2,57.8,67.9,952879.0,1180944.0,0.0,131675.0,449292.0,5036.0,503605.0,0.0,No,,Compliant,,47.63107491,-122.3584347,98119.0,29.88,0.85,1.1999992399999968,-7.599999989338357e-07,2.100003099999995,-0.7000031000000035,102953.0,308920.75,0.0,9526.625,32411.0,704.0800799999997,70447.0,3.969999999999999,0.08000000000000002
20743,2015,worshipfacility,7,1963,1.0,2.0,24227,0,24227,64.0,38.9,49.7,54.9,67.7,1019183.0,1303354.0,0.0,51633.0,176180.0,8430.0,843010.0,0.0,No,,Compliant,,47.63164576,-122.3584314,98119.0,46.0,1.87,8.400000760000001,8.10000076,5.899996950000002,4.000003050000004,316116.625,448284.375,0.0,-15224.0,-51968.0,3680.8798829999996,368060.0,19.18,0.5700000000000001
20768,2015,distributioncenter,2,1956,1.0,1.0,27000,0,27000,59.0,22.8,27.4,49.4,54.2,614852.0,740166.0,0.0,96347.0,328750.0,2861.0,286116.0,0.0,No,,Compliant,,47.5436441,-122.3078483,98108.0,17.49,0.6,-1.300001530000003,-4.400000000000006,-4.300003099999998,-5.2000031000000035,-274918.0,429578.0,0.0,-82884.0,-283207.0,79.07030999999552,7881.0,-1.5499999999999545,0.15999999999999992
20811,2015,k-12school,4,1999,1.0,3.0,95501,0,95501,88.0,32.5,36.5,80.9,85.1,3105397.0,3488693.0,0.0,625937.0,2135786.0,9697.0,969700.0,0.0,Yes,,Compliant,,47.64246976,-122.3239614,98102.0,66.39,0.6,0.20000076000000178,-0.9000007600000011,0.7000030500000065,-3.10000153,4584.0,38125.8125,0.0,1343.0,4561.0,0.0,0.0,0.040000000000000036,0.10999999999999999
20815,2015,small-andmid-sizedoffice,4,1957,1.0,2.0,21183,0,21183,94.0,35.9,37.5,112.9,117.8,501194.0,523273.0,0.0,146891.0,501214.0,0.0,0.0,0.0,No,,Compliant,,47.64256231,-122.3262091,98102.0,3.49,0.06,-0.6000007600000004,1.0999992399999954,-0.3999984699999999,1.2000000000000028,-25574.625,240099.25,0.0,1356.2031000000134,4602.0,-302.0,-30203.0,-1.5700000000000074,0.03000000000000025
20818,2015,small-andmid-sizedoffice,4,1961,1.0,3.0,29392,3834,25558,91.0,27.9,32.0,77.0,86.7,819378.0,942012.0,0.0,196761.0,671375.0,1480.0,148031.0,0.0,No,,Compliant,,47.64430073,-122.3262467,98102.0,12.54,0.33,-5.099999619999998,-11.39999962,-6.800003050000001,-16.599998470000003,-247048.375,-125770.875,0.0,-10642.906199999998,-36351.0,-2107.349121,-210735.0,-11.440000000000001,-0.16000000000000003
20836,2015,largeoffice,4,1985,1.0,5.0,137738,55504,82234,61.0,58.0,62.7,182.3,196.9,4773349.0,5155462.0,0.0,1398989.0,4773549.0,0.0,0.0,0.0,No,,Compliant,,47.64635866,-122.3257347,98102.0,33.28,0.09,-0.4000015299999973,5.599998470000003,1.5999984700000027,8.5,-13676.75,185423.0,0.0,9714.796899999987,33129.0,-468.70410000000084,-46823.0,-2.260000000000005,-0.010000000000000231
20868,2015,largeoffice,4,2013,1.0,5.0,206126,0,206126,100.0,25.4,0.0,71.6,0.0,3568616.0,0.0,0.0,884477.0,3017962.0,5508.0,550779.0,0.0,No,,Compliant,,47.64867065,-122.3424503,98103.0,50.29,0.18,-0.3000003800000002,-0.3000003800000002,-0.7999992399999982,-0.7999992399999982,-5611.906199999998,-5611.906199999998,0.0,-1644.6992200000022,-5622.0,0.0,0.0,-0.040000000000000036,0.05
20871,2015,small-andmid-sizedoffice,4,1900,1.0,2.0,20500,0,20500,96.0,35.3,39.5,81.9,86.3,722951.0,809116.0,0.0,128939.0,439956.0,2830.0,283013.0,0.0,No,,Compliant,,47.64888467,-122.3464839,98103.0,18.1,0.79,-1.8000003800000002,-2.19999962,-5.499996949999996,-7.099996950000005,-37435.3125,-13411.125,0.0,-10971.296899999987,-37459.0,0.0,0.0,-0.26000000000000023,0.1
20885,2015,seniorcarecommunity,6,1966,1.0,2.0,60422,0,60422,8.0,289.4,314.8,507.9,547.1,10420096.0,11332392.0,0.0,1029621.0,3513213.0,69070.0,6907030.0,0.0,No,,Compliant,,47.69846975,-122.3671306,98117.0,391.32,6.23,0.6000007600000004,-0.09999923999999538,-1.499999996212864e-06,-1.9999968999999993,18065.687999999966,46183.375,0.0,-2881.7968999999866,-9868.0,279.14001499999995,27898.0,1.4100000000000001,0.12999999999999998
20888,2015,worshipfacility,4,1930,1.0,2.0,25521,0,25521,85.0,22.0,22.8,51.5,53.9,561874.0,581734.0,0.0,101512.0,346372.0,2155.0,215516.0,0.0,No,,Compliant,,47.67465943,-122.2928258,98115.0,13.86,0.48,0.9000007600000011,0.5999992399999989,2.100003049999998,0.6999969499999992,42524.125,92749.75,0.0,7396.0,25187.0,172.92996219999998,17287.0,1.0999999999999996,0.1
20890,2015,k-12school,4,1986,1.0,1.0,23190,0,23190,84.0,66.4,80.9,111.4,126.6,1540235.0,1876070.0,0.0,135363.0,461877.0,10784.0,1078378.0,0.0,No,,Compliant,,47.67465943,-122.2928258,98115.0,60.49,2.52,8.100000000000001,6.700000760000002,16.0000031,12.300001500000008,705581.75,936206.5,0.0,89900.3125,306637.0,3988.3193359999996,398841.0,23.33,0.26
20916,2015,small-andmid-sizedoffice,6,1960,1.0,1.0,20678,0,20678,97.0,36.4,45.5,53.4,64.3,841388.0,1052114.0,0.0,49033.0,167308.0,6741.0,674087.0,0.0,No,,Compliant,,47.68599886,-122.3567131,98103.0,36.97,1.75,-1.200000189999999,-1.599999239999999,-3.699998470000004,-4.899999999999999,-54544.625,13882.125,0.0,-15986.203100000013,-54576.0,0.0,0.0,-0.3799999999999999,0.07
20917,2015,k-12school,6,1922,1.0,3.0,28820,0,28820,45.0,75.0,95.6,120.2,145.6,2534671.0,3230169.0,0.0,195948.0,668603.0,18661.0,1866095.0,0.0,No,,Compliant,,47.68635845,-122.3561893,98117.0,103.77,3.5,-0.09999847000000273,-1.3999999999999986,0.9000000000000057,-2.599996900000008,-28859.0,591038.0,-282822.0,28212.375,96075.0,1576.5507799999996,157701.0,-12.79000000000002,0.04999999999999982
20928,2015,worshipfacility,2,1954,1.0,2.0,27876,0,27876,73.0,41.4,45.7,71.8,77.3,1855556.0,2050163.0,0.0,177888.0,606979.0,12486.0,1248603.0,0.0,Yes,,Compliant,,47.51063848,-122.2626508,98178.0,70.54,2.44,-2.0,-1.1000003800000009,-6.799999999999997,-5.89999847,-78877.5,-43568.187000000034,0.0,-25760.406199999998,-87936.0,90.18981899999994,9018.0,-0.129999999999999,0.15000000000000002
20930,2015,k-12school,7,1925,1.0,1.0,48789,0,48789,89.0,31.7,40.5,71.5,86.0,1545356.0,1976900.0,0.0,261857.0,893493.0,6519.0,651900.0,0.0,No,,Compliant,,47.637673,-122.3485889,98109.0,40.85,0.76,-7.0,-9.399999999999999,-8.69999695,-13.400003049999995,-230593.81200000003,-164483.75,0.0,-5704.203100000013,-19489.0,-2111.4399409999996,-211130.0,-11.350000000000001,-0.27000000000000013
20967,2015,sps-districtk-12,2,1925,1.0,1.0,33105,0,33105,79.0,52.5,52.5,83.0,83.0,1739013.0,1739013.0,0.0,129150.0,440678.0,12984.0,1298353.0,0.0,No,,Compliant,,47.55842282,-122.2873736,98118.0,72.03,2.12,14.20000305,11.499998470000008,26.700006099999996,23.900003099999992,340308.375,492296.625,0.0,39897.90629999997,136093.0,2042.089355,204177.0,11.79,0.6000000000000001
20970,2015,seniorcarecommunity,2,1966,1.0,2.0,48882,7233,41649,53.0,157.3,168.9,302.1,314.4,6592304.0,7081116.0,0.0,805349.0,2747965.0,38445.0,3844453.0,0.0,No,,Compliant,,47.55391552,-122.2787918,98118.0,223.34,4.33,-5.700001529999994,-9.0,-7.899996950000002,-11.200000000000003,-187785.375,-28082.625,0.0,-7966.703099999999,-27201.0,-1606.3593700000001,-160603.0,-8.719999999999999,-0.20000000000000018
20976,2015,non-refrigeratedwarehouse,2,1977,1.0,1.0,22320,0,22320,67.0,18.2,19.8,57.1,62.0,405823.0,440843.0,0.0,118940.0,405840.0,0.0,0.0,0.0,No,,Compliant,,47.5536881,-122.3248668,98108.0,2.83,0.05,-15.400000760000005,-21.79999924,-19.899996950000002,-26.699998469999997,-1534708.5,-1002065.0,0.0,-53222.40620000003,-181660.0,-13531.34766,-1353115.0,-73.12999999999997,-0.73
20978,2016,other,2,1976,1.0,1.0,47105,0,47105,,225.8000031,225.8000031,432.3999939,432.3999939,10234721.0,10234721.0,0.0,1240870.5,4233850.0,60008.70703,6000871.0,,False,,Compliant,,47.55297,-122.32472,98108.0,348.22,7.39,-2.6000007600000004,-0.6999992399999968,-3.60000153,-1.2999984700000056,-2328348.0,-633468.0,7067572.0,-253273.0,-865085.0,-85317.99414,-8531760.0,86.37999999999988,0.24
20979,2015,small-andmid-sizedoffice,2,1982,1.0,2.0,40029,0,40029,83.0,29.6,36.9,92.8,115.7,1182575.0,1474400.0,0.0,346593.0,1182624.0,0.0,0.0,0.0,No,,Compliant,,47.55315894,-122.3260854,98108.0,8.24,0.08,-2.300000759999996,-9.599999999999994,-4.10000153,-13.0,-90642.0,171954.25,-20517.25,-9305.296899999987,-31772.0,-383.86010699999997,-38375.0,-3.8400000000000034,-0.040000000000000036
20984,2015,small-andmid-sizedoffice,2,1970,1.0,2.0,28304,0,28304,68.0,46.4,49.6,145.7,155.6,1261714.0,1347208.0,0.0,369787.0,1261767.0,0.0,0.0,0.0,No,,Compliant,,47.55196738,-122.3251545,98108.0,8.8,0.12,0.7999969499999935,-2.0,-4.099993899999987,-7.400006100000013,24217.0,175387.25,46432.29689999999,-22733.906200000027,-77627.0,553.2197300000007,55353.0,5.97999999999999,0.3799999999999999
20985,2015,other,2,1970,1.0,1.0,26400,0,26400,,18.0,18.0,56.5,56.5,499928.0,499928.0,0.0,146521.0,499949.0,0.0,0.0,0.0,No,,Compliant,,47.55169324,-122.3245549,98108.0,3.49,0.05,8.39999689999999,-3.6000031000000092,3.9999939000000495,-10.099993900000015,190015.0,564691.25,299334.375,-21663.125,-73999.0,-353.9898679999999,-35404.0,20.710000000000008,1.2999999999999998
20986,2015,non-refrigeratedwarehouse,2,1968,1.0,1.0,27680,0,27680,,61.9,73.3,113.4,128.8,1712796.0,2029603.0,0.0,187856.0,640990.0,10718.0,1071832.0,0.0,No,,Compliant,,47.55047761,-122.3237893,98108.0,61.39,2.12,20.10000153,17.899996900000005,21.400003099999992,19.200003100000004,924552.5,1490375.0,0.0,2338.5937999999733,7932.0,9165.296880000002,916573.0,48.74000000000001,1.02
20987,2015,small-andmid-sizedoffice,2,1969,1.0,2.0,25872,0,25872,,65.6,69.3,149.0,154.2,1696448.0,1793655.0,0.0,290894.0,992571.0,7039.0,703918.0,0.0,No,,Compliant,,47.55148102,-122.3263613,98108.0,44.3,1.55,29.70000305,29.099998470000003,56.8,56.3,1005832.25,1117843.75,0.0,121613.09379999997,414908.0,5908.470703000001,590889.0,34.27,1.12
20988,2015,small-andmid-sizedoffice,2,1969,1.0,2.0,25872,0,25872,48.0,86.3,93.5,171.6,178.2,2156407.0,2337327.0,0.0,283686.0,967976.0,11885.0,1188471.0,0.0,No,,Compliant,,47.55129662,-122.3257379,98108.0,69.87,2.54,-1.2999968999999965,-1.4000000000000057,-4.399993899999998,-4.5,-54713.0,40517.5,0.0,-17537.0,-59939.0,50.75,5121.0,-0.14999999999999147,0.25
20989,2015,non-refrigeratedwarehouse,2,1969,1.0,1.0,20500,0,20500,64.0,10.7,10.7,33.5,33.5,228212.0,228212.0,0.0,66885.0,228222.0,0.0,0.0,0.0,No,,Compliant,,47.55102755,-122.325166,98108.0,1.59,0.03,1.1999996199999998,-0.09999923999999893,2.800000760000003,-0.20000152999999443,42965.5,92348.1875,0.0,7641.593800000002,26051.0,168.4897460000002,16894.0,1.0800000000000018,0.08999999999999997
21005,2015,small-andmid-sizedoffice,4,1958,1.0,2.0,21436,0,21436,94.0,26.7,28.3,83.8,88.9,572139.0,607170.0,0.0,167684.0,572163.0,0.0,0.0,0.0,No,,Compliant,,47.65566368,-122.3468241,98103.0,3.99,0.07,-4.60000076,-4.60000076,-14.400006100000013,-14.400006100000013,-113061.75,-113061.75,0.0,-33136.8125,-113120.0,0.0,0.0,-0.7899999999999991,0.16000000000000003
21023,2015,mixeduseproperty,3,1998,1.0,1.0,20233,0,20233,,27.3,30.6,63.5,66.9,551801.0,619192.0,0.0,98782.0,337059.0,2148.0,214756.0,0.0,No,,Compliant,,47.65197566,-122.3216429,98102.0,13.76,0.61,4.199999239999997,1.6999984700000041,3.89999847,1.600003049999998,75649.625,163336.125,0.0,-1272.5,-4353.0,800.1206050000001,79991.0,4.219999999999999,0.2599999999999998
21057,2015,small-andmid-sizedoffice,6,2006,1.0,4.0,39926,12400,27526,,36.1,37.8,103.1,107.8,992902.0,1041031.0,0.0,251901.0,859522.0,1334.0,133416.0,0.0,No,,Compliant,,47.65172127,-122.3509877,98103.0,13.08,0.23,-2.799999999999997,-3.6999996199999963,-8.900003049999995,-11.600003049999998,-338946.25,-262513.0,0.0,-99339.75,-339110.0,0.0,0.0,-2.3599999999999994,0.06
21088,2015,small-andmid-sizedoffice,4,1985,1.0,3.0,31417,8110,23307,94.0,41.9,48.2,98.9,103.9,1101668.0,1267457.0,0.0,202502.0,690964.0,4107.0,410733.0,0.0,No,,Compliant,,47.64916511,-122.3453828,98103.0,26.63,0.75,2.7000007600000018,4.0,5.800003050000001,7.199996949999999,61934.125,90711.6875,0.0,9257.796899999987,31571.0,303.660034,30346.0,1.830000000000001,0.15999999999999998
